,business_id,inspection_business_name,city,description,InspectTypeCnt_Consult,InspectTypeCnt_Routine,InspectTypeCnt_Return,ViolationCnt_Blue,ViolationCnt_Red,SafetyGroup
6096,PR0067844,FRED MEYER INC #664,redmond,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6097,PR0079677,QFC #891,seattle,Grocery Store-no seating - Risk Category I,0.0,2.0,0.0,0.0,0.0,Average
6098,PR0065441,HOME RUN CAFE,woodinville,Seating 0-12 - Risk Category III,0.0,1.0,0.0,1.0,0.0,Average
6099,PR0049468,SAFEWAY STORES INC #1550,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6100,PR0032633,DIMMITT MIDDLE SCHOOL,seattle,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
6101,PR0027633,SAFEWAY INC #1186,des moines,Meat/Sea Food - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6102,PR0083825,SHORECREST SENIOR HIGH SCHOOL,shoreline,Non-Profit Institution - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6103,PR0083869,ADRIENNE'S CAKES & PIES,bellevue,Caterer - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6104,PR0083714,GOURMONDO,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,2.0,0.0,Average
6105,PR0081856,QT MARKET,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6106,PR0011023,HARBOR CAFE,seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
6107,PR0032506,BLACKBOARD BISTRO,seattle,Seating 13-50 - Risk Category III,0.0,3.0,0.0,2.0,0.0,High
6108,PR0029368,PASTA & CO LLC,bellevue,Seating 0-12 - Risk Category III,1.0,3.0,0.0,0.0,2.0,Average
6109,PR0066691,SUBWAY,kirkland,Seating 13-50 - Risk Category III,0.0,3.0,0.0,1.0,1.0,Average
6110,PR0081295,TOSS'D,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
6111,PR0084698,AMAURICE CELLERS - TASTING ROOM/VARIANCE,woodinville,Limited Food Services - no permanent plumbing,0.0,1.0,0.0,0.0,0.0,Average
6112,PR0069437,CAVU CAFE,seattle,Seating 13-50 - Risk Category III,1.0,9.0,0.0,3.0,6.0,Low
6113,PR0052140,INTERIM KITCHEN @ LINCOLN,seattle,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
6114,PR0083592,GREENWOOD SIP AND SHIP,seattle,Seating 0-12 - Risk Category I,0.0,2.0,0.0,0.0,2.0,Average
6115,PR0043529,PARAMOUNT THEATRE,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6116,PR0006383,HOLY FAMILY SCHOOL,kirkland,Non-Profit Institution - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6117,PR0065456,EL MERCADO LATINO INC.,auburn,Seating 13-50 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
6118,PR0046514,EMERALD DOWNS,auburn,Seating 151-250 - Risk Category I,0.0,1.0,0.0,1.0,0.0,Average
6119,PR0071347,QUALITY INN & SUITES,federal way,Seating 13-50 - Risk Category III,1.0,3.0,0.0,0.0,2.0,Average
6120,PR0021823,FUJI TERIYAKI,bellevue,Seating 13-50 - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6121,PR0076149,DA VINE IN MAPLE VALLEY,maple valley,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6122,PR0071292,GARLIC JIM'S,redmond,Seating 0-12 - Risk Category III,0.0,6.0,0.0,1.0,4.0,Average
6123,PR0052339,TARGET STORE #T-681,kent,Grocery Store-no seating - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6124,PR0067481,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6125,PR0069775,BIKINI BEANS ESPRESSO,kent,Limited Food Services - no permanent plumbing,0.0,1.0,0.0,0.0,0.0,Average
6126,PR0004818,ROXBURY LANES,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,2.0,0.0,Average
6127,PR0070230,ENCHANTED VILLAGE & WILD WAVES,federal way,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,1.0,0.0,Average
6128,PR0081930,RANEY'S BAR & GRILL,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,2.0,0.0,Average
6129,PR0065455,EL MERCADO LATINO INC.,auburn,Grocery Store-no seating - Risk Category I,0.0,6.0,0.0,4.0,2.0,Average
6130,PR0018747,NICKS GRILL,kirkland,Seating 13-50 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
6131,PR0070047,BARTELL DRUGS #18,kirkland,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6132,PR0026384,SAFEWAY INC #1186,des moines,Meat/Sea Food - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6133,PR0085392,HABIT BURGER GRILL,kent,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6134,PR0044280,STARBUCKS COFFEE #5184,seattle,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6135,PR0086137,AMAZON BLOCK 19 TOWER,seattle,Seating 151-250 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
6136,PR0071231,AFC SUSHI @QFC #816,shoreline,Seating 0-12 - Risk Category III,1.0,3.0,0.0,0.0,2.0,Average
6137,PR0078039,LA HUERTA INTERNATIONAL  MARKET,kent,Bakery-no seating - Risk Category II,1.0,3.0,0.0,3.0,0.0,High
6138,PR0043414,JAMES CHEVRON,kent,Seating 0-12 - Risk Category III,4.0,2.0,0.0,0.0,0.0,Average
6139,PR0015637,SUBWAY SANDWICHES,bellevue,Seating 13-50 - Risk Category III,0.0,8.0,0.0,4.0,4.0,Average
6140,PR0016842,QFC #816,shoreline,Seating 0-12 - Risk Category III,1.0,3.0,0.0,0.0,1.0,Average
6141,PR0052523,QFC #871,renton,Meat/Sea Food - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6142,PR0085473,HURRY CURRY OF TOKYO,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,1.0,0.0,Average
6143,PR0003723,AMANTE PIZZA & PASTA,seattle,Seating 51-150 - Risk Category III,1.0,2.0,0.0,1.0,1.0,Average
6144,PR0008852,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
6145,PR0084134,PANADERIA LOLITA,burien,Bakery-no seating - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6146,PR0084114,LA RIVIERA MAYA FOOD TRUCK,bellevue,Mobile Food Unit - Risk Category III,0.0,4.0,1.0,1.0,3.0,Average
6147,PR0084384,PANCHITOS,seattle,Mobile Food Unit - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6148,PR0021745,MALENA'S TACO SHOP,seattle,Seating 0-12 - Risk Category III,0.0,5.0,0.0,3.0,2.0,Average
6149,PR0010310,ISSAQUAH SHELL,renton,Seating 0-12 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6150,PR0001197,SNAPPY DRAGON INC,seattle,Seating 51-150 - Risk Category III,1.0,7.0,0.0,3.0,4.0,Average
6151,PR0085494,EZELL'S FAMOUS CHICKEN,bellevue,Seating 13-50 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6152,PR0086519,TRIPLEHORN BREWING CO,woodinville,Seating 51-150 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6153,PR0067480,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category III,0.0,2.0,0.0,0.0,2.0,Average
6154,PR0080435,Zeeks Pizza,bellevue,Seating 51-150 - Risk Category III,1.0,3.0,0.0,1.0,1.0,Average
6155,PR0055428,SAFECO FIELD,seattle,Seating 0-12 - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
6156,PR0071303,PHO TRAN,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
6157,PR0085474,ETHIOPIAN COMMUNITY IN SEATTLE,seattle,Seating 0-12 - Risk Category III,2.0,3.0,0.0,3.0,0.0,High
6158,PR0084552,OLIVE TREE MEDITERRANEAN RESTAURANT,seattle,Seating 51-150 - Risk Category III,0.0,3.0,0.0,1.0,1.0,Average
6159,PR0065458,PAPA JOHN'S,sammamish,Seating 0-12 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6160,PR0017036,IVARS SNACK BAR,renton,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6161,PR0045938,DAHLAK ERITREAN CUISINE,seattle,Seating 51-150 - Risk Category III,0.0,10.0,0.0,4.0,6.0,Low
6162,PR0071395,LA HUERTA INTERNATIONAL  MARKET,kent,Seating 13-50 - Risk Category III,0.0,4.0,0.0,3.0,1.0,Average
6163,PR0032696,ARCO AM/PM #5920,redmond,Seating 0-12 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
6164,PR0017367,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6165,PR0012995,CAFFE UMBRIA,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,2.0,Average
6166,PR0076790,NEW DONG HING MARKET,seattle,Meat/Sea Food - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
6167,PR0043758,QED COFFEE,seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6168,PR0049678,TULLY'S COFFEE #01017,issaquah,Seating 13-50 - Risk Category II,1.0,2.0,0.0,1.0,1.0,Average
6169,PR0079632,KENT RED LION,kent,Seating 13-50 - Risk Category III,1.0,4.0,1.0,0.0,5.0,Low
6170,PR0077488,BRIDGE PARK,seattle,Seating 151-250 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6171,PR0007903,QFC #816,shoreline,Meat/Sea Food - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6172,PR0083010,PAPA BOIS (KC226),seattle,Mobile Food Unit - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
6173,PR0066954,C & P COFFEE COMPANY BRAND LLC,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
6174,PR0053083,SAFECO FIELD,seattle,Seating 0-12 - Risk Category III,1.0,2.0,0.0,1.0,0.0,Average
6175,PR0079794,PINEAPPLE ESPRESS @ MAXWELL HOTEL,seattle,Seating 0-12 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6176,PR0070115,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6177,PR0084867,CHIPOTLE MEXICAN GRILL #2554,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6178,PR0001821,RESERVOIR BAR & GRILL,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,1.0,Average
6179,PR0004489,ENCHANTED VILLAGE & WILD WAVES,federal way,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6180,PR0076373,EPIC FUSION SMOOTHIES,federal way,Seating 0-12 - Risk Category II,2.0,1.0,0.0,0.0,0.0,Average
6181,PR0083182,THAI-U-UP (KC235),seattle,Mobile Food Unit - Risk Category III,0.0,2.0,0.0,0.0,2.0,Average
6182,PR0067473,ENCHANTED VILLAGE & WILD WAVES,federal way,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6183,PR0005636,MERIDIAN VALLEY COUNTY CLUB,kent,Seating > 250 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6184,PR0054692,TACO BELL #31346,kent,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
6185,PR0022784,LOVING HUT,seattle,Seating 51-150 - Risk Category III,1.0,5.0,0.0,2.0,2.0,Average
6186,PR0085176,AMAZON BLOCK 14- L5 CAFE - BON APPETIT,seattle,Seating > 250 - Risk Category III,0.0,5.0,0.0,2.0,3.0,Average
6187,PR0086942,LUNCH BOX LABORATORY LLC 1,redmond,Seating 51-150 - Risk Category III,1.0,2.0,0.0,1.0,1.0,Average
6188,PR0084803,AMERICAN EXPRESS LOUNGE,seatac,Seating 51-150 - Risk Category III,1.0,4.0,0.0,2.0,2.0,Average
6189,PR0085171,WET BUNS (KC346),seattle,Mobile Food Unit - Risk Category III,1.0,2.0,0.0,0.0,2.0,Average
6190,PR0071953,BIRD ON A WIRE ESPRESSO,seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6191,PR0023961,BURGER KING #6782,tukwila,Seating 51-150 - Risk Category III,2.0,1.0,0.0,0.0,0.0,Average
6192,PR0070020,BAGUETTE BOX,seattle,Seating 13-50 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6193,PR0063209,WHOLE FOODS MARKET,seattle,Meat/Sea Food - Risk Category III,1.0,3.0,0.0,0.0,3.0,Average
6194,PR0081297,MARINATION STATION,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,1.0,Average
6195,PR0077003,SAFEWAY STORE #1477,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
6196,PR0072035,"ACME BOWLING, BILLIARDS, EVENTS",tukwila,Seating > 250 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
6197,PR0010991,CEDAR RIVER SMOKEHOUSE,renton,Seating 13-50 - Risk Category III,0.0,5.0,1.0,2.0,4.0,Average
6198,PR0007002,WILLOWS DELI,redmond,Seating 13-50 - Risk Category III,0.0,8.0,0.0,5.0,3.0,Average
6199,PR0086732,ALASKA AIRLINES LOUNGE - CONCOURSE C,seatac,Seating 51-150 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6200,PR0011754,AIRPORT WAY MARKET,seattle,Seating 0-12 - Risk Category III,2.0,1.0,0.0,0.0,0.0,Average
6201,PR0076322,VINO VOLO,sea tac,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6202,PR0025927,QFC #825,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6203,PR0027094,TERIYAKI BOWL,woodinville,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
6204,PR0052409,WILLIS SUPER SHELL,kent,Seating 0-12 - Risk Category III,2.0,1.0,0.0,0.0,1.0,Average
6205,PR0085804,SCHWAN'S HOME SERVICE,mukilteo,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6206,PR0002268,PARLIAMENT TAVERN,seattle,Seating 51-150 - Risk Category II,0.0,1.0,0.0,0.0,1.0,Average
6207,PR0077355,RED ROBIN GOURMET BURGERS & BREWS,covington,Seating 151-250 - Risk Category III,1.0,3.0,0.0,2.0,0.0,High
6208,PR0076371,PAN PACIFIC HOTEL,seattle,Seating > 250 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6209,PR0082865,SPARKMAN CELLARS - TASTING ROOM/VARIANCE,woodinville,Limited Food Services - no permanent plumbing,0.0,1.0,0.0,1.0,0.0,Average
6210,PR0042672,"SHOWBOX, THE",seattle,Seating 13-50 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
6211,PR0065457,EL MERCADO LATINO INC.,auburn,Meat/Sea Food - Risk Category III,0.0,2.0,0.0,2.0,0.0,Average
6212,PR0001427,HAMILTON JR HIGH SCHOOL KITCH.,seattle,School Lunch Program - Risk II,0.0,3.0,0.0,0.0,0.0,High
6213,PR0015343,ALASKA AIRLINES BOARD ROOM,seattle,Seating 151-250 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6214,PR0083266,YETI YOGURT,tukwila,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6215,PR0086657,HUDSON #1498 SPACE CC-03,seatac,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6216,PR0001031,7-ELEVEN STORE #22625D,shoreline,Seating 0-12 - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
6217,PR0071184,DISH D'LISH,sea tac,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
6218,PR0063828,"ITO, INC",seattle,Seating 0-12 - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
6219,PR0055077,WHOLE FOODS MARKET,seattle,Meat/Sea Food - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
6220,PR0085837,ELLENOS YOGURT,seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,1.0,0.0,Average
6221,PR0080296,HISSHO SUSHI @ HAGGEN 67,woodinville,Seating 0-12 - Risk Category III,2.0,1.0,0.0,0.0,0.0,Average
6222,PR0024571,EASY STOP,north bend,Seating 0-12 - Risk Category III,2.0,2.0,0.0,0.0,0.0,Average
6223,PR0082726,SPRING KITCHEN,maple valley,Seating 13-50 - Risk Category III,1.0,3.0,0.0,1.0,1.0,Average
6224,PR0077606,FOUR SEASONS HOTEL SEATTLE,seattle,Seating 151-250 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
6225,PR0066768,MAPLE VALLEY THAI CUISINE,maple valley,Seating 13-50 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6226,PR0082846,DUSTED VALLEY TASTING ROOM - TASTING ROOM/VARIANCE,woodinville,Limited Food Services - no permanent plumbing,0.0,1.0,0.0,0.0,0.0,Average
6227,PR0011232,SAFEWAY INC #423,seattle,Seating 0-12 - Risk Category III,2.0,2.0,0.0,0.0,1.0,Average
6228,PR0057295,CHINATOWN CAFE,seattle,Seating 0-12 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6229,PR0081467,Safeway #2932 - Grocery,seattle,Grocery Store-no seating - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6230,PR0077607,FOUR SEASONS HOTEL SEATTLE,seattle,Seating > 250 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6231,PR0048788,MEZCALERIA OAXACA,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
6232,PR0041512,TERIYAKI BEST,bothell,Seating 13-50 - Risk Category III,0.0,4.0,0.0,2.0,2.0,Average
6233,PR0085640,FIVE STONES COFFEE COMPANY,redmond,Seating 13-50 - Risk Category III,0.0,5.0,0.0,2.0,3.0,Average
6234,PR0053850,FRED MEYER #608,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,2.0,Average
6235,PR0076645,THAN BROTHERS NOODLE SOUP REST,bellevue,Seating 13-50 - Risk Category III,2.0,4.0,0.0,4.0,0.0,High
6236,PR0009028,RUNWAY CAFE,seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6237,PR0077737,TEN SUSHI,seattle,Seating 51-150 - Risk Category III,0.0,3.0,0.0,2.0,1.0,Average
6238,PR0001571,LARSEN BROTHERS DANISH BAKERY,seattle,Seating 13-50 - Risk Category II,0.0,2.0,0.0,0.0,2.0,Average
6239,PR0004847,HAPPY GARDEN,seattle,Seating 51-150 - Risk Category III,1.0,5.0,1.0,2.0,3.0,Average
6240,PR0070880,AFC SUSHI @ QFC #887,seattle,Seating 0-12 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6241,PR0047309,MARUTA SHOTEN,seattle,Seating 0-12 - Risk Category III,1.0,4.0,1.0,0.0,4.0,Average
6242,PR0071025,LITTLE TING'S GOURMET,seattle,Seating 13-50 - Risk Category III,1.0,6.0,0.0,4.0,2.0,Average
6243,PR0006458,THREE LIONS PUB BOTHELL,bothell,Seating 51-150 - Risk Category III,0.0,9.0,0.0,1.0,8.0,Low
6244,PR0085802,SCHWAN'S HOME SERVICE,mukilteo,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6245,PR0071213,FRESH FLOURS,seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6246,PR0085805,SCHWAN'S HOME SERVICE,mukilteo,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6247,PR0001107,BALLARD HIGH SCHOOL KITCHEN,seattle,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
6248,PR0069804,EL MERCADO LATINO INC.,auburn,Bakery-no seating - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6249,PR0082359,TI22,seattle,Seating 13-50 - Risk Category III,1.0,8.0,0.0,2.0,6.0,Low
6250,PR0085801,SCHWAN'S HOME SERVICE,mukilteo,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6251,PR0046513,EMERALD DOWNS,auburn,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
6252,PR0083566,TERI FRESH RESTAURANT,maple valley,Seating 13-50 - Risk Category III,1.0,6.0,0.0,4.0,2.0,Average
6253,PR0071082,COSTCO WHOLESALE,seattle,Seating 13-50 - Risk Category III,1.0,4.0,0.0,2.0,2.0,Average
6254,PR0082877,POPEYE'S RESTAURANT,north bend,Seating 51-150 - Risk Category III,2.0,2.0,0.0,0.0,0.0,Average
6255,PR0032042,ALKI BAKERY,seattle,Seating 13-50 - Risk Category III,1.0,4.0,0.0,1.0,2.0,Average
6256,PR0001225,LAKE FOREST BAR & GRILL,lake forest park,Seating 151-250 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
6257,PR0084652,WUNDERKIND,seattle,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
6258,PR0014272,JACKSONS #620,redmond,Seating 0-12 - Risk Category III,0.0,3.0,0.0,0.0,2.0,Average
6259,PR0046516,EMERALD DOWNS,auburn,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6260,PR0083203,CAFFE LADRO,seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6261,PR0081413,SAFEWAY INC #423,seattle,Meat/Sea Food - Risk Category III,2.0,2.0,0.0,0.0,0.0,Average
6262,PR0082563,LA RIVIERA MAYA #2,bellevue,Mobile Food Unit - Risk Category III,1.0,5.0,0.0,1.0,1.0,Average
6263,PR0071424,FORTUNE NOODLE HOUSE,renton,Seating 0-12 - Risk Category III,1.0,2.0,0.0,1.0,1.0,Average
6264,PR0003043,MADRONA HOMEMADE DELI & MARKET,seattle,Seating 0-12 - Risk Category II,2.0,1.0,0.0,0.0,0.0,Average
6265,PR0082252,EL CAMION,seattle,Mobile Food Unit - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6266,PR0071981,"BARNES & NOBLE BOOKSELLERS, INC.",seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6267,PR0085818,LEE'S GRILL AND BENTO,shoreline,Seating 13-50 - Risk Category III,1.0,7.0,1.0,2.0,6.0,Low
6268,PR0006834,MSHS FRESHMAN CAMPUS,snoqualmie,School Lunch Program - Risk II,0.0,3.0,0.0,0.0,0.0,High
6269,PR0082709,COUNTRY PRIDE RESTAURANT,north bend,Seating 51-150 - Risk Category III,1.0,2.0,1.0,0.0,0.0,Average
6270,PR0083483,GEAUX BREWING,bellevue,Seating 13-50 - Risk Category I,0.0,2.0,0.0,0.0,0.0,Average
6271,PR0007991,SAFEWAY INC #423,seattle,Meat/Sea Food - Risk Category III,2.0,2.0,0.0,0.0,0.0,Average
6272,PR0064011,VICTROLA COFFEE & ART,seattle,Seating 51-150 - Risk Category II,2.0,1.0,0.0,0.0,0.0,Average
6273,PR0086196,CUPCAKE ROYALE COMMISSARY,seattle,Seating 0-12 - Risk Category II,1.0,2.0,0.0,0.0,0.0,Average
6274,PR0043063,YUMMY TERYAKI,seattle,Seating 13-50 - Risk Category III,1.0,5.0,1.0,1.0,4.0,Average
6275,PR0046526,EMERALD DOWNS,auburn,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6276,PR0050358,TACO DEL MAR,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
6277,PR0012518,74TH ST ALE HOUSE,seattle,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
6278,PR0066650,"MELTING POT, THE",bellevue,Seating 51-150 - Risk Category III,0.0,4.0,0.0,1.0,2.0,Average
6279,PR0082884,DAIRY QUEEN/ORANGE JULIUS,auburn,Seating 0-12 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
6280,PR0079958,VIDIOT,seattle,Seating 51-150 - Risk Category III,0.0,1.0,0.0,1.0,0.0,Average
6281,PR0030241,SUBWAY-WESTLAKE MALL,seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
6282,PR0077598,JIMMY JOHN'S GOURMET SANDWICHES,bellevue,Seating 13-50 - Risk Category II,0.0,4.0,0.0,2.0,2.0,Average
6283,PR0020019,NEW TOKYO TERIYAKI,seattle,Seating 13-50 - Risk Category III,0.0,4.0,0.0,3.0,1.0,Average
6284,PR0027745,SPIRO'S PIZZA & PASTA,seattle,Seating 51-150 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6285,PR0083864,HAMMER LANE GRILL,north bend,Seating 13-50 - Risk Category III,2.0,2.0,0.0,0.0,0.0,Average
6286,PR0066782,WEST SEATTLE HALAL MARKET,seattle,Meat/Sea Food - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
6287,PR0024458,GREAT WESTERN PACIFIC,seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6288,PR0069895,STARBUCKS COFFEE #2937,seattle,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6289,PR0066902,JACK IN THE BOX  #8324,seattle,Seating 13-50 - Risk Category III,1.0,1.0,0.0,1.0,0.0,Average
6290,PR0030038,LAS PALMAS RESTAURANT,sea tac,Seating 13-50 - Risk Category III,0.0,6.0,0.0,3.0,3.0,Average
6291,PR0002537,CENTRAL AREA SENIOR NUTRITION,seattle,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
6292,PR0086492,WOODINVILLE WHISKEY CO,woodinville,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6293,PR0006616,"CAR WASH ENTERPRISES, INC",bellevue,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6294,PR0081315,DOLLAR TREE #4600,renton,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
6295,PR0045457,TOWN GROCERY,tukwila,Seating 0-12 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
6296,PR0086136,AMAZON BLOCK 19 TOWER,seattle,Seating 51-150 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
6297,PR0076141,HACIENDA DEL MAR,maple valley,Seating 51-150 - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
6298,PR0054763,NORDSTROM INC,tukwila,Seating 0-12 - Risk Category II,0.0,2.0,0.0,0.0,0.0,Average
6299,PR0076223,AFC SUSHI @ QFC #840,issaquah,Seating 0-12 - Risk Category III,0.0,3.0,0.0,1.0,1.0,Average
6300,PR0082483,ZOEYOGURT,newcastle,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
6301,PR0084710,ROOSTER'S BAR & GRILL,seattle,Seating 51-150 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
